COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,NR_CONVENIO,count,soma_por_convenio
2410256,PORTO DO MANGUE,RN,792913,2,140520.15
2410256,PORTO DO MANGUE,RN,799764,2,69441.61
2410702,RIACHO DA CRUZ,RN,705650,4,267583.75
2410702,RIACHO DA CRUZ,RN,723859,3,115162.26
2410702,RIACHO DA CRUZ,RN,728829,1,206500.0
2410702,RIACHO DA CRUZ,RN,740366,13,107710.0
2410702,RIACHO DA CRUZ,RN,741700,1,105e3
2410702,RIACHO DA CRUZ,RN,761323,2,115842.0
2410702,RIACHO DA CRUZ,RN,766065,2,91658.26999999999
2410702,RIACHO DA CRUZ,RN,776272,5,237999.35
2410702,RIACHO DA CRUZ,RN,779119,10,247108.0
2410702,RIACHO DA CRUZ,RN,786087,4,279142.63
2410702,RIACHO DA CRUZ,RN,791316,4,258496.94
2410702,RIACHO DA CRUZ,RN,796043,4,250850.0
2410702,RIACHO DA CRUZ,RN,811500,1,63569.11
2410702,RIACHO DA CRUZ,RN,818757,2,149252.24
2410702,RIACHO DA CRUZ,RN,820296,1,89453.84
2411106,RUY BARBOSA,RN,705623,4,139403.61
2411106,RUY BARBOSA,RN,712744,4,137852.38
2411106,RUY BARBOSA,RN,713411,4,62964.72
2411106,RUY BARBOSA,RN,725978,4,89895.58
2411106,RUY BARBOSA,RN,734279,2,93709.07
2411106,RUY BARBOSA,RN,746053,2,39223.27
2411106,RUY BARBOSA,RN,760072,2,3349.6
2411106,RUY BARBOSA,RN,765542,4,126530.28
2411106,RUY BARBOSA,RN,766026,1,49877.6
2411106,RUY BARBOSA,RN,768740,4,104585.68
2411106,RUY BARBOSA,RN,784148,5,197722.72
2411106,RUY BARBOSA,RN,789072,1,20552.43
2411106,RUY BARBOSA,RN,798549,2,143704.26
2411205,SANTA CRUZ,RN,704296,2,26e4
2411205,SANTA CRUZ,RN,759640,2,48845.149999999994
2411205,SANTA CRUZ,RN,760540,21,284761.96
2411205,SANTA CRUZ,RN,760898,4,190535.23
2411205,SANTA CRUZ,RN,775741,4,293712.86
2411205,SANTA CRUZ,RN,777484,5,449343.02
2411205,SANTA CRUZ,RN,777544,7,510674.23
2411205,SANTA CRUZ,RN,778388,5,578475.94
2411205,SANTA CRUZ,RN,779996,5,341285.0
2411205,SANTA CRUZ,RN,781017,3,395368.5
2411205,SANTA CRUZ,RN,781512,4,635569.94
2411205,SANTA CRUZ,RN,786515,10,111538.87
2411205,SANTA CRUZ,RN,790060,1,58e4
2411205,SANTA CRUZ,RN,803516,4,566576.9199999999
2411205,SANTA CRUZ,RN,808819,2,381792.2
2411205,SANTA CRUZ,RN,819040,4,294394.71
2411205,SANTA CRUZ,RN,819543,1,113528.2
2411205,SANTA CRUZ,RN,819550,3,446764.68000000005
2411205,SANTA CRUZ,RN,821283,2,131634.12
2412104,SAO JOAO DO SABUGI,RN,715670,2,98030.76999999999
2412104,SAO JOAO DO SABUGI,RN,734288,3,149061.37
2412104,SAO JOAO DO SABUGI,RN,746459,3,138702.71
2412104,SAO JOAO DO SABUGI,RN,765564,2,132753.16999999998
2412104,SAO JOAO DO SABUGI,RN,766028,7,209732.16
2412104,SAO JOAO DO SABUGI,RN,771529,6,303508.77
2412104,SAO JOAO DO SABUGI,RN,772048,8,296700.09
2412104,SAO JOAO DO SABUGI,RN,780322,4,213246.68
2412104,SAO JOAO DO SABUGI,RN,786687,4,184432.59
2412104,SAO JOAO DO SABUGI,RN,800661,5,266808.74
2412401,SAO JOSE DO SERIDO,RN,706943,1,99955.36
2412401,SAO JOSE DO SERIDO,RN,710311,2,100015.79999999999
2412401,SAO JOSE DO SERIDO,RN,710312,2,100053.20000000001
2412401,SAO JOSE DO SERIDO,RN,717662,4,111675.23999999999
2412401,SAO JOSE DO SERIDO,RN,722827,5,157334.21
2412401,SAO JOSE DO SERIDO,RN,733490,2,171050.81
2412401,SAO JOSE DO SERIDO,RN,740267,1,225e3
2412401,SAO JOSE DO SERIDO,RN,746462,4,190323.41999999998
2412401,SAO JOSE DO SERIDO,RN,762397,2,173e3
2412401,SAO JOSE DO SERIDO,RN,762811,3,153925.77
2412401,SAO JOSE DO SERIDO,RN,765597,3,146243.1
2412401,SAO JOSE DO SERIDO,RN,772041,6,285529.70999999996
2412401,SAO JOSE DO SERIDO,RN,778170,8,273050.0
2412401,SAO JOSE DO SERIDO,RN,780317,7,285722.01
2412401,SAO JOSE DO SERIDO,RN,786685,6,274427.43
2412401,SAO JOSE DO SERIDO,RN,789205,5,274983.94
2412401,SAO JOSE DO SERIDO,RN,790434,5,247174.26
2412401,SAO JOSE DO SERIDO,RN,800655,5,221481.18
2412401,SAO JOSE DO SERIDO,RN,816184,4,255023.47
2412401,SAO JOSE DO SERIDO,RN,822499,1,132383.81
2412401,SAO JOSE DO SERIDO,RN,827251,1,99489.63
2412609,SAO PAULO DO POTENGI,RN,706412,3,138892.18
2412609,SAO PAULO DO POTENGI,RN,706416,4,117812.08
2412609,SAO PAULO DO POTENGI,RN,707153,5,212565.62
2412609,SAO PAULO DO POTENGI,RN,741134,1,76322.58
2412609,SAO PAULO DO POTENGI,RN,746101,4,193573.28
2412609,SAO PAULO DO POTENGI,RN,747041,1,175e3
2412609,SAO PAULO DO POTENGI,RN,763622,4,106477.39
2412609,SAO PAULO DO POTENGI,RN,765620,3,191400.0
2412609,SAO PAULO DO POTENGI,RN,768571,4,130426.39
2412609,SAO PAULO DO POTENGI,RN,771922,1,14462.95
2412609,SAO PAULO DO POTENGI,RN,774631,1,19213.85
2412906,SAO TOME,RN,707199,1,121e3
2412906,SAO TOME,RN,713692,1,104200.0
2412906,SAO TOME,RN,728291,7,114342.21
2412906,SAO TOME,RN,739189,1,13785.45
2412906,SAO TOME,RN,745912,2,47419.93
2412906,SAO TOME,RN,746071,1,34997.86
2412906,SAO TOME,RN,754437,6,334597.39999999997
2412906,SAO TOME,RN,757554,2,158500.0
2412906,SAO TOME,RN,761375,2,294928.57
2412906,SAO TOME,RN,776152,3,84838.94
2413201,SENADOR GEORGINO AVELINO,RN,714634,7,144337.63
2413201,SENADOR GEORGINO AVELINO,RN,719464,2,119990.0
2413201,SENADOR GEORGINO AVELINO,RN,746068,5,115049.43000000001
2413201,SENADOR GEORGINO AVELINO,RN,746163,5,101521.73000000001
2413201,SENADOR GEORGINO AVELINO,RN,747044,1,174300.0
2413201,SENADOR GEORGINO AVELINO,RN,768845,4,120426.19
2413201,SENADOR GEORGINO AVELINO,RN,776208,6,228815.68
2413201,SENADOR GEORGINO AVELINO,RN,784609,4,95246.64
2413201,SENADOR GEORGINO AVELINO,RN,790860,2,26487.16
2413201,SENADOR GEORGINO AVELINO,RN,814689,2,118779.48999999999
2413359,SERRA DO MEL,RN,706423,4,92939.51000000001
2413359,SERRA DO MEL,RN,709427,3,102120.70999999999
2413359,SERRA DO MEL,RN,710303,1,95725.85
2413359,SERRA DO MEL,RN,713068,2,78236.48000000001
2413359,SERRA DO MEL,RN,718836,4,192256.8
2413359,SERRA DO MEL,RN,726786,5,148254.96
2413359,SERRA DO MEL,RN,735893,4,97073.19
2413359,SERRA DO MEL,RN,754214,3,137e3
2413359,SERRA DO MEL,RN,756420,4,124876.99
2413359,SERRA DO MEL,RN,765008,1,17986.35
2413359,SERRA DO MEL,RN,778544,4,175267.19
2413359,SERRA DO MEL,RN,798610,3,137536.51
2413409,SERRA NEGRA DO NORTE,RN,713450,4,142436.88999999998
2413409,SERRA NEGRA DO NORTE,RN,715182,4,99781.93
2413409,SERRA NEGRA DO NORTE,RN,716616,1,175e3
2413409,SERRA NEGRA DO NORTE,RN,726697,2,113353.20999999999
2413409,SERRA NEGRA DO NORTE,RN,734323,4,173652.18
2413409,SERRA NEGRA DO NORTE,RN,735896,3,80151.48000000001
2413409,SERRA NEGRA DO NORTE,RN,739295,5,165381.3
2413409,SERRA NEGRA DO NORTE,RN,766350,3,156297.73
2413409,SERRA NEGRA DO NORTE,RN,769997,4,152100.95
2413409,SERRA NEGRA DO NORTE,RN,777800,5,164e3
2413409,SERRA NEGRA DO NORTE,RN,803508,6,154726.26
2414001,TANGARA,RN,704487,1,104500.0
2414001,TANGARA,RN,707432,3,96388.78
2414001,TANGARA,RN,713790,2,99904.82
2414001,TANGARA,RN,735692,2,100982.5
2414001,TANGARA,RN,742681,3,81487.06
2414001,TANGARA,RN,749806,2,235751.58
2414001,TANGARA,RN,784969,3,148118.84
2414001,TANGARA,RN,786081,3,120905.34
2414001,TANGARA,RN,788965,2,63379.119999999995
2414001,TANGARA,RN,791647,3,201500.0
2414100,TENENTE ANANIAS,RN,722272,2,91010.35
2414100,TENENTE ANANIAS,RN,742897,13,67378.29
2414100,TENENTE ANANIAS,RN,746709,2,107427.43
2414100,TENENTE ANANIAS,RN,762814,2,133876.44
2414100,TENENTE ANANIAS,RN,768652,4,99660.53
2414100,TENENTE ANANIAS,RN,770969,3,289152.17
2414100,TENENTE ANANIAS,RN,777262,5,268514.98
2414100,TENENTE ANANIAS,RN,781789,1,104686.72
2414100,TENENTE ANANIAS,RN,784089,3,119e3
2414100,TENENTE ANANIAS,RN,784412,3,241500.02000000002
2414100,TENENTE ANANIAS,RN,821304,1,168204.75
2414209,TIBAU DO SUL,RN,712617,2,86642.88
2414209,TIBAU DO SUL,RN,720692,4,118559.09
2414209,TIBAU DO SUL,RN,728878,1,224800.0
2414209,TIBAU DO SUL,RN,744654,2,289376.92
2414209,TIBAU DO SUL,RN,746047,7,217342.14
2414209,TIBAU DO SUL,RN,762055,1,32469.06
2414209,TIBAU DO SUL,RN,764613,3,290553.95
2414209,TIBAU DO SUL,RN,790419,2,95224.58
2414209,TIBAU DO SUL,RN,790421,2,78331.8
2414209,TIBAU DO SUL,RN,802641,1,42972.45
2414209,TIBAU DO SUL,RN,807429,2,140069.6
2414308,TIMBAUBA DOS BATISTAS,RN,707335,2,143428.38
2414308,TIMBAUBA DOS BATISTAS,RN,718008,3,110505.99
2414308,TIMBAUBA DOS BATISTAS,RN,740353,6,122322.01000000001
2414308,TIMBAUBA DOS BATISTAS,RN,768673,3,190899.56
2414308,TIMBAUBA DOS BATISTAS,RN,768688,2,15e4
2414308,TIMBAUBA DOS BATISTAS,RN,768717,4,153176.97
2414308,TIMBAUBA DOS BATISTAS,RN,768753,3,157239.19
2414308,TIMBAUBA DOS BATISTAS,RN,769108,6,242086.51
2414308,TIMBAUBA DOS BATISTAS,RN,769110,2,121277.31
2414308,TIMBAUBA DOS BATISTAS,RN,798624,1,18114.1
2414605,UPANEMA,RN,705355,4,9723.69
2414605,UPANEMA,RN,706311,4,265992.34
2414605,UPANEMA,RN,708597,5,186428.04
2414605,UPANEMA,RN,718721,4,89871.84
2414605,UPANEMA,RN,721705,1,434800.0
2414605,UPANEMA,RN,790151,3,234403.90000000002
2414605,UPANEMA,RN,790582,4,321498.3
2414605,UPANEMA,RN,798621,1,53750.0
2414605,UPANEMA,RN,804534,1,148205.07
2414605,UPANEMA,RN,809555,1,72243.51
2414753,VENHA-VER,RN,709433,4,188864.3
2414753,VENHA-VER,RN,709862,3,186119.41999999998
2414753,VENHA-VER,RN,715761,3,92913.97
2414753,VENHA-VER,RN,732417,1,105e3
2414753,VENHA-VER,RN,734332,3,169258.47
2414753,VENHA-VER,RN,735900,3,70492.49
2414753,VENHA-VER,RN,736341,4,128849.77
2414753,VENHA-VER,RN,742896,14,66804.84
2414753,VENHA-VER,RN,746134,3,155118.3
2414753,VENHA-VER,RN,754518,4,128371.06999999999
2414753,VENHA-VER,RN,766018,3,131748.18
2414753,VENHA-VER,RN,769936,2,169203.63
2414753,VENHA-VER,RN,777796,6,100059.08
2414753,VENHA-VER,RN,786090,3,121251.49
2414753,VENHA-VER,RN,788445,3,157662.77
2414753,VENHA-VER,RN,790859,2,122283.01
2414753,VENHA-VER,RN,798522,3,119174.48
2414753,VENHA-VER,RN,808825,2,123632.12
2500205,AGUIAR,PB,704094,2,101325.0
2500205,AGUIAR,PB,705343,2,106047.4
2500205,AGUIAR,PB,741168,3,138500.0
2500205,AGUIAR,PB,745175,2,129406.22
2500205,AGUIAR,PB,755237,2,120457.95999999999
2500205,AGUIAR,PB,755830,3,36e3
2500205,AGUIAR,PB,770868,3,127915.47
2500205,AGUIAR,PB,773444,4,797009.2999999999
2500205,AGUIAR,PB,781457,5,775901.51
2500205,AGUIAR,PB,802851,2,192680.49
2500403,ALAGOA NOVA,PB,704096,3,313e3
2500403,ALAGOA NOVA,PB,718898,1,86e3
2500403,ALAGOA NOVA,PB,721821,2,198298.22
2500403,ALAGOA NOVA,PB,733688,1,99750.0
2500403,ALAGOA NOVA,PB,742107,2,98990.0
2500403,ALAGOA NOVA,PB,763782,1,4e5
2500403,ALAGOA NOVA,PB,766284,1,249e3
2500403,ALAGOA NOVA,PB,768389,4,329e3
2500403,ALAGOA NOVA,PB,789668,1,56742.2
2500403,ALAGOA NOVA,PB,792069,1,253500.0
2501708,BARRA DE SAO MIGUEL,PB,718890,2,138650.0
2501708,BARRA DE SAO MIGUEL,PB,726024,5,149780.99
2501708,BARRA DE SAO MIGUEL,PB,736238,2,98711.82
2501708,BARRA DE SAO MIGUEL,PB,736392,3,88247.26
2501708,BARRA DE SAO MIGUEL,PB,760897,5,270544.4
2501708,BARRA DE SAO MIGUEL,PB,762893,2,81060.08
2501708,BARRA DE SAO MIGUEL,PB,766949,6,243897.36000000002
2501708,BARRA DE SAO MIGUEL,PB,790066,7,154365.5
2501708,BARRA DE SAO MIGUEL,PB,795359,1,259500.0
2501708,BARRA DE SAO MIGUEL,PB,797789,1,180100.0
2502151,BOA VISTA,PB,704905,7,312500.0
2502151,BOA VISTA,PB,710108,6,481120.89
2502151,BOA VISTA,PB,727485,4,194633.39
2502151,BOA VISTA,PB,727740,2,176816.58000000002
2502151,BOA VISTA,PB,730697,2,99112.57
2502151,BOA VISTA,PB,734862,1,105e3
2502151,BOA VISTA,PB,739391,2,105e3
2502151,BOA VISTA,PB,766888,1,202500.0
2502151,BOA VISTA,PB,779868,1,445e3
2502151,BOA VISTA,PB,791713,2,187e3
2503902,CAMALAU,PB,703257,6,210530.0
2503902,CAMALAU,PB,723678,2,295277.42000000004
2503902,CAMALAU,PB,724100,7,216440.3
2503902,CAMALAU,PB,725640,2,145312.17
2503902,CAMALAU,PB,735865,1,105e3
2503902,CAMALAU,PB,750553,3,157018.36
2503902,CAMALAU,PB,754739,5,397908.74
2503902,CAMALAU,PB,765317,7,103985.20000000001
2503902,CAMALAU,PB,766079,4,195059.3
2503902,CAMALAU,PB,768965,3,145500.0
2503902,CAMALAU,PB,769079,4,148832.66
2503902,CAMALAU,PB,789642,2,76795.10999999999
2503902,CAMALAU,PB,790241,4,166651.83000000002
2504009,CAMPINA GRANDE,PB,724796,7,312522.0
2504009,CAMPINA GRANDE,PB,741525,15,517527.46
2504009,CAMPINA GRANDE,PB,754359,11,1000673.01
2504009,CAMPINA GRANDE,PB,755481,6,747283.58
2504009,CAMPINA GRANDE,PB,755825,16,116826.0
2504009,CAMPINA GRANDE,PB,760654,8,1158459.0
2504009,CAMPINA GRANDE,PB,762756,10,310981.58
2504009,CAMPINA GRANDE,PB,762781,4,76470.0
2504009,CAMPINA GRANDE,PB,766456,5,229836.0
2504009,CAMPINA GRANDE,PB,768469,3,58e3
2504009,CAMPINA GRANDE,PB,769328,25,124401.0
2504009,CAMPINA GRANDE,PB,774121,1,6846.8
2504009,CAMPINA GRANDE,PB,775265,4,143209.9
2504009,CAMPINA GRANDE,PB,776784,127,377648.19
2504009,CAMPINA GRANDE,PB,777112,6,684e3
2504009,CAMPINA GRANDE,PB,780723,5,563394.66
2504009,CAMPINA GRANDE,PB,790397,2,55778.21
2504009,CAMPINA GRANDE,PB,798617,2,81501.93
2504009,CAMPINA GRANDE,PB,799399,5,1011e3
2504009,CAMPINA GRANDE,PB,799600,10,297521.07
2504009,CAMPINA GRANDE,PB,809164,4,1741928.78
2504009,CAMPINA GRANDE,PB,816288,2,1635972.55
2504009,CAMPINA GRANDE,PB,826057,1,367533.05
2504306,CATOLE DO ROCHA,PB,714275,1,225e3
2504306,CATOLE DO ROCHA,PB,719023,3,159035.07
2504306,CATOLE DO ROCHA,PB,721297,2,152361.41
2504306,CATOLE DO ROCHA,PB,754316,3,118400.0
2504306,CATOLE DO ROCHA,PB,767983,3,347795.94
2504306,CATOLE DO ROCHA,PB,782533,5,338473.26
2504306,CATOLE DO ROCHA,PB,782534,4,326248.05
2504306,CATOLE DO ROCHA,PB,782536,5,310947.05
2504306,CATOLE DO ROCHA,PB,789765,5,180123.22
2504306,CATOLE DO ROCHA,PB,803707,1,45274.05
2504306,CATOLE DO ROCHA,PB,805232,2,88368.08
2504405,CONCEICAO,PB,707232,7,190250.0
2504405,CONCEICAO,PB,707233,2,99200.0
2504405,CONCEICAO,PB,725146,9,392687.92
2504405,CONCEICAO,PB,729142,2,190432.31
2504405,CONCEICAO,PB,738676,6,287270.0
2504405,CONCEICAO,PB,740404,1,11e4
2504405,CONCEICAO,PB,746131,3,204759.86000000002
2504405,CONCEICAO,PB,787690,2,180798.38
2504405,CONCEICAO,PB,789260,5,196050.78
2504405,CONCEICAO,PB,796156,3,122055.04
2504405,CONCEICAO,PB,804331,2,248582.88
2504405,CONCEICAO,PB,806436,1,113782.85
2504405,CONCEICAO,PB,809460,4,236183.85
2504405,CONCEICAO,PB,820389,1,50634.05
2504702,CONGO,PB,717733,3,148886.4
2504702,CONGO,PB,717738,4,146871.87
2504702,CONGO,PB,745105,2,131e3
2504702,CONGO,PB,754083,2,118233.86
2504702,CONGO,PB,761485,5,103840.0
2504702,CONGO,PB,766896,1,198e3
2504702,CONGO,PB,788574,1,13261.22
2504702,CONGO,PB,789308,3,152273.86
2504702,CONGO,PB,793595,4,134036.41
2504702,CONGO,PB,804822,3,128750.0
2505105,CUITE,PB,717448,2,55683.0
2505105,CUITE,PB,717688,4,275449.7
2505105,CUITE,PB,735298,1,2e5
2505105,CUITE,PB,740548,1,122484.6
2505105,CUITE,PB,759042,3,260534.58000000002
2505105,CUITE,PB,764745,6,201498.66
2505105,CUITE,PB,767000,1,96092.15
2505105,CUITE,PB,767190,3,213724.84
2505105,CUITE,PB,767951,1,14792.2
2505105,CUITE,PB,774055,3,31604.4
2507507,JOAO PESSOA,PB,706117,2,144317.49
2507507,JOAO PESSOA,PB,732455,20,12e5
2507507,JOAO PESSOA,PB,736757,12,2159547.29
2507507,JOAO PESSOA,PB,740367,18,848243.18
2507507,JOAO PESSOA,PB,745140,7,1179583.6400000001
2507507,JOAO PESSOA,PB,755165,6,831630.7
2507507,JOAO PESSOA,PB,762459,2,165480.0
2507507,JOAO PESSOA,PB,775489,15,161781.22
2507507,JOAO PESSOA,PB,780716,3,239126.14
2507507,JOAO PESSOA,PB,785388,2,352708.11
2507507,JOAO PESSOA,PB,793464,3,91421.45000000001
2507507,JOAO PESSOA,PB,795107,1,4728.0
2508505,LIVRAMENTO,PB,723868,1,10257.55
2508505,LIVRAMENTO,PB,723869,1,14983.07
2508505,LIVRAMENTO,PB,723871,1,18591.33
2508505,LIVRAMENTO,PB,726961,5,302070.0
2508505,LIVRAMENTO,PB,739157,1,24e4
2508505,LIVRAMENTO,PB,751886,3,125156.84
2508505,LIVRAMENTO,PB,755670,1,61523.6
2508505,LIVRAMENTO,PB,759924,4,215208.36000000002
2508505,LIVRAMENTO,PB,791770,1,103e3
2508505,LIVRAMENTO,PB,791792,3,150500.0
2509404,MOGEIRO,PB,704589,2,100880.0
2509404,MOGEIRO,PB,705063,2,306326.0
2509404,MOGEIRO,PB,705295,2,78516.17
2509404,MOGEIRO,PB,713163,6,243896.0
2509404,MOGEIRO,PB,724792,5,102834.18
2509404,MOGEIRO,PB,727780,2,85645.94
2509404,MOGEIRO,PB,752652,1,215e3
2509404,MOGEIRO,PB,754303,2,104100.0
2509404,MOGEIRO,PB,779675,2,303500.0
2509404,MOGEIRO,PB,799147,3,152400.0
2509404,MOGEIRO,PB,802845,1,109225.92
2509404,MOGEIRO,PB,816747,2,105e3
2509701,MONTEIRO,PB,706062,7,205923.16
2509701,MONTEIRO,PB,714232,4,143250.0
2509701,MONTEIRO,PB,723980,3,237794.14
2509701,MONTEIRO,PB,741663,1,11e4
2509701,MONTEIRO,PB,759052,2,96748.37
2509701,MONTEIRO,PB,771722,1,225e3
2509701,MONTEIRO,PB,778493,1,91535.66
2509701,MONTEIRO,PB,781110,2,131e3
2509701,MONTEIRO,PB,782000,1,206e3
2509701,MONTEIRO,PB,789067,1,488e3
2509701,MONTEIRO,PB,792536,2,502e3
2510808,PATOS,PB,711216,6,989243.79
2510808,PATOS,PB,725144,2,73009.37
2510808,PATOS,PB,755557,4,224650.0
2510808,PATOS,PB,764800,4,1358745.41
2510808,PATOS,PB,765443,7,563801.45
2510808,PATOS,PB,765561,1,465e3
2510808,PATOS,PB,769455,8,830500.0
2510808,PATOS,PB,770560,13,288535.08
2510808,PATOS,PB,773121,3,855677.65
2510808,PATOS,PB,773771,6,1459863.71
2510808,PATOS,PB,775497,15,55752.6
2510808,PATOS,PB,775754,6,331633.37
2510808,PATOS,PB,778458,4,217400.43
2510808,PATOS,PB,778461,6,311852.2
2510808,PATOS,PB,780973,7,460830.0
2510808,PATOS,PB,789790,2,458247.86
2510808,PATOS,PB,793963,6,304542.33999999997
2513901,SAO BENTO,PB,703962,3,315e3
2513901,SAO BENTO,PB,727795,7,428116.29
2513901,SAO BENTO,PB,739357,1,105e3
2513901,SAO BENTO,PB,746567,1,194e3
2513901,SAO BENTO,PB,762443,1,145e3
2513901,SAO BENTO,PB,762914,4,214656.28
2513901,SAO BENTO,PB,766880,4,388008.29
2513901,SAO BENTO,PB,768385,1,241e3
2513901,SAO BENTO,PB,771070,7,470514.94
2513901,SAO BENTO,PB,773623,6,286132.52
2513901,SAO BENTO,PB,778885,3,247500.0
2513901,SAO BENTO,PB,779469,7,370485.01
2513901,SAO BENTO,PB,779607,5,378973.58
2513901,SAO BENTO,PB,780862,3,244800.0
2513901,SAO BENTO,PB,782526,5,237857.88
2513901,SAO BENTO,PB,782582,3,254205.09
2513901,SAO BENTO,PB,782589,5,338769.98
2513901,SAO BENTO,PB,793648,4,253243.59
2513901,SAO BENTO,PB,799954,4,409924.99
2513901,SAO BENTO,PB,799955,4,35e4
2514800,SAO JOSE DOS CORDEIROS,PB,725235,2,196180.69999999998
2514800,SAO JOSE DOS CORDEIROS,PB,727782,2,73005.09
2514800,SAO JOSE DOS CORDEIROS,PB,742593,3,147382.71000000002
2514800,SAO JOSE DOS CORDEIROS,PB,762885,1,72452.02
2514800,SAO JOSE DOS CORDEIROS,PB,769085,2,76125.0
2514800,SAO JOSE DOS CORDEIROS,PB,781124,1,52e4
2514800,SAO JOSE DOS CORDEIROS,PB,799149,2,145593.75
2514800,SAO JOSE DOS CORDEIROS,PB,804597,1,25337.95
2514800,SAO JOSE DOS CORDEIROS,PB,804794,2,120500.0
2514800,SAO JOSE DOS CORDEIROS,PB,824345,1,221e3
2516300,SUME,PB,725281,8,412830.11
2516300,SUME,PB,738656,7,144972.05
2516300,SUME,PB,762264,1,244500.0
2516300,SUME,PB,762882,2,100182.17
2516300,SUME,PB,763631,12,208753.76
2516300,SUME,PB,765638,2,138150.0
2516300,SUME,PB,766338,5,145567.34
2516300,SUME,PB,767540,7,263622.79
2516300,SUME,PB,774110,11,62824.2
2516300,SUME,PB,776615,1,215e3
2516300,SUME,PB,780859,1,255e3
2516300,SUME,PB,780964,2,124900.0
2516300,SUME,PB,793038,12,269276.05
2516300,SUME,PB,815113,1,204500.0
2516706,TEIXEIRA,PB,712416,4,148880.0
2516706,TEIXEIRA,PB,721775,3,102422.0
2516706,TEIXEIRA,PB,725145,3,88900.56
2516706,TEIXEIRA,PB,727785,2,185690.46000000002
2516706,TEIXEIRA,PB,745212,4,252539.12
2516706,TEIXEIRA,PB,746350,4,268093.72
2516706,TEIXEIRA,PB,752061,3,104065.56
2516706,TEIXEIRA,PB,766894,1,21e4
2516706,TEIXEIRA,PB,787133,4,315446.23
2516706,TEIXEIRA,PB,787277,2,319719.1
2516706,TEIXEIRA,PB,805219,1,50346.95
2516706,TEIXEIRA,PB,806402,2,220864.88
2516706,TEIXEIRA,PB,809622,2,215470.28
2516706,TEIXEIRA,PB,809624,2,163470.35
2600104,AFOGADOS DA INGAZEIRA,PE,706378,8,4820.5999999999995
2600104,AFOGADOS DA INGAZEIRA,PE,711217,3,207673.63999999998
2600104,AFOGADOS DA INGAZEIRA,PE,716279,3,131049.99
2600104,AFOGADOS DA INGAZEIRA,PE,722543,7,214016.03
2600104,AFOGADOS DA INGAZEIRA,PE,731513,4,104368.0
2600104,AFOGADOS DA INGAZEIRA,PE,735156,3,148375.29
2600104,AFOGADOS DA INGAZEIRA,PE,738329,3,152822.03
2600104,AFOGADOS DA INGAZEIRA,PE,739397,1,14e4
2600104,AFOGADOS DA INGAZEIRA,PE,790367,5,417206.19
2600104,AFOGADOS DA INGAZEIRA,PE,805231,6,380727.5
2600203,AFRANIO,PE,706048,16,346694.11
2600203,AFRANIO,PE,712639,5,886052.77
2600203,AFRANIO,PE,735860,3,104166.67
2600203,AFRANIO,PE,740268,3,536400.0
2600203,AFRANIO,PE,788463,1,52e4
2600203,AFRANIO,PE,794056,3,225104.93
2600203,AFRANIO,PE,819031,1,63443.52
2600203,AFRANIO,PE,820873,3,248255.0
2600203,AFRANIO,PE,828068,4,466200.0
2600203,AFRANIO,PE,830305,2,464337.66000000003
2601201,ARCOVERDE,PE,718840,4,198145.32
2601201,ARCOVERDE,PE,736582,12,416683.41
2601201,ARCOVERDE,PE,742183,10,397103.7
2601201,ARCOVERDE,PE,745966,7,360499.47
2601201,ARCOVERDE,PE,760304,15,550134.83
2601201,ARCOVERDE,PE,769233,19,46149.11
2601201,ARCOVERDE,PE,785978,4,217577.4
2601201,ARCOVERDE,PE,786371,6,298631.98
2601201,ARCOVERDE,PE,800701,2,62755.28
2601201,ARCOVERDE,PE,800702,4,418447.58
2601201,ARCOVERDE,PE,809514,4,245638.22
2602308,BONITO,PE,711433,2,105840.26000000001
2602308,BONITO,PE,736596,1,162780.69
2602308,BONITO,PE,738334,6,213894.63
2602308,BONITO,PE,746947,3,81978.55
2602308,BONITO,PE,752219,9,223036.97999999998
2602308,BONITO,PE,758592,7,315955.31
2602308,BONITO,PE,758883,6,185181.73
2602308,BONITO,PE,759368,6,310184.9
2602308,BONITO,PE,781678,1,211984.22
2602308,BONITO,PE,807601,1,83375.74
2602308,BONITO,PE,812284,4,27033.5
2603009,CABROBO,PE,708403,6,231503.13999999998
2603009,CABROBO,PE,725151,4,99272.65
2603009,CABROBO,PE,730794,4,469785.11
2603009,CABROBO,PE,734682,2,358e3
2603009,CABROBO,PE,735158,7,428971.36
2603009,CABROBO,PE,735171,4,115256.29000000001
2603009,CABROBO,PE,756979,8,406440.55
2603009,CABROBO,PE,758936,8,471184.87
2603009,CABROBO,PE,762792,6,408934.45
2603009,CABROBO,PE,765562,5,113342.16
2603009,CABROBO,PE,775714,7,274481.0
2603009,CABROBO,PE,790089,7,465947.22000000003
2603454,CAMARAGIBE,PE,785209,4,88796.2
2603454,CAMARAGIBE,PE,785599,2,53132.310000000005
2603454,CAMARAGIBE,PE,790318,4,469463.85000000003
2603454,CAMARAGIBE,PE,791760,8,823350.0
2603454,CAMARAGIBE,PE,792810,2,142026.72999999998
2603454,CAMARAGIBE,PE,793544,4,801887.62
2603454,CAMARAGIBE,PE,794166,2,130492.98000000001
2603454,CAMARAGIBE,PE,800040,3,1045750.0
2603454,CAMARAGIBE,PE,801330,1,58462.91
2603454,CAMARAGIBE,PE,812069,2,582314.7200000001
