COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,IDENTIF_FORNECEDOR,count,soma_por_fornecedor
3546603,SANTA FE DO SUL,SP,18806339000145,1,69480.0
3546603,SANTA FE DO SUL,SP,20161124000166,1,23750.0
3546603,SANTA FE DO SUL,SP,47834163000133,4,83880.0
3546603,SANTA FE DO SUL,SP,50549203000100,1,39900.0
3546603,SANTA FE DO SUL,SP,52226073000108,1,475552.0
3546603,SANTA FE DO SUL,SP,54289996006590,1,370.0
3546603,SANTA FE DO SUL,SP,54843644000170,8,847093.74
3546603,SANTA FE DO SUL,SP,57244568000175,4,2567.3900000000003
3546603,SANTA FE DO SUL,SP,59104422002446,4,157380.0
3546603,SANTA FE DO SUL,SP,59729822000150,1,3593.0
3546603,SANTA FE DO SUL,SP,62138169000160,3,866.01
3546603,SANTA FE DO SUL,SP,62435151000120,1,33e3
3546603,SANTA FE DO SUL,SP,65629305000102,1,3268.0
3546603,SANTA FE DO SUL,SP,66696501000162,1,3e3
3546603,SANTA FE DO SUL,SP,72787526000174,1,460.0
3547403,SANTA RITA D'OESTE,SP,00010126000309,1,123200.0
3547403,SANTA RITA D'OESTE,SP,03752033000186,8,67187.0
3547403,SANTA RITA D'OESTE,SP,05194160000132,1,106385.89
3547403,SANTA RITA D'OESTE,SP,06107557000102,3,23435.0
3547403,SANTA RITA D'OESTE,SP,08074173000166,4,84295.0
3547403,SANTA RITA D'OESTE,SP,09507371000139,1,74e3
3547403,SANTA RITA D'OESTE,SP,10305971000101,1,15e3
3547403,SANTA RITA D'OESTE,SP,10590133000119,3,234276.08
3547403,SANTA RITA D'OESTE,SP,10739900000109,1,1515.0
3547403,SANTA RITA D'OESTE,SP,10796549000198,4,161006.44
3547403,SANTA RITA D'OESTE,SP,18486011000199,1,32950.0
3547403,SANTA RITA D'OESTE,SP,47834163000303,2,124200.0
3547403,SANTA RITA D'OESTE,SP,51918506000115,2,69500.0
3547403,SANTA RITA D'OESTE,SP,54843644000170,11,566676.43
3547403,SANTA RITA D'OESTE,SP,71894323000114,1,59800.0
3547601,SANTA ROSA DE VITERBO,SP,00241226000184,2,80876.68
3547601,SANTA ROSA DE VITERBO,SP,01490748000182,3,90614.75
3547601,SANTA ROSA DE VITERBO,SP,03927256000137,5,147981.58
3547601,SANTA ROSA DE VITERBO,SP,07135310000162,2,183949.14
3547601,SANTA ROSA DE VITERBO,SP,09132340000140,2,91779.09
3547601,SANTA ROSA DE VITERBO,SP,09260679000122,7,106270.15
3547601,SANTA ROSA DE VITERBO,SP,61608477000149,9,878613.0599999999
3547601,SANTA ROSA DE VITERBO,SP,67190843000179,5,271199.31
3547601,SANTA ROSA DE VITERBO,SP,67325118000160,31,640376.3
3547601,SANTA ROSA DE VITERBO,SP,67767053000103,2,43937.6
3547809,SANTO ANDRE,SP,00335449000100,1,44.8
3547809,SANTO ANDRE,SP,00495124000195,6,28040.96
3547809,SANTO ANDRE,SP,00504095000180,7,3004.42
3547809,SANTO ANDRE,SP,00593542000115,8,10083.45
3547809,SANTO ANDRE,SP,00913443000173,1,88e3
3547809,SANTO ANDRE,SP,00933470000108,7,13027.71
3547809,SANTO ANDRE,SP,01259958000164,2,30566.0
3547809,SANTO ANDRE,SP,01900227000156,1,188e3
3547809,SANTO ANDRE,SP,02430968000183,12,1754.0
3547809,SANTO ANDRE,SP,02485994000109,1,611.0
3547809,SANTO ANDRE,SP,02773629005240,1,563.2
3547809,SANTO ANDRE,SP,02912094000109,1,54.9
3547809,SANTO ANDRE,SP,03023592000155,6,228627.0
3547809,SANTO ANDRE,SP,03228427000130,1,304.0
3547809,SANTO ANDRE,SP,03262423000178,1,11985.0
3547809,SANTO ANDRE,SP,03300763000146,1,1800.0
3547809,SANTO ANDRE,SP,03563498000199,4,2205.68
3547809,SANTO ANDRE,SP,03576719000163,4,27456.6
3547809,SANTO ANDRE,SP,03650889000140,3,2239.52
3547809,SANTO ANDRE,SP,03709814005904,2,55e3
3547809,SANTO ANDRE,SP,04002964000120,3,13081.0
3547809,SANTO ANDRE,SP,04008278000166,1,1406.0
3547809,SANTO ANDRE,SP,04239659000156,8,245634.13
3547809,SANTO ANDRE,SP,04307824000160,1,7300.0
3547809,SANTO ANDRE,SP,04540624000152,8,8453.0
3547809,SANTO ANDRE,SP,04575811000171,1,580.39
3547809,SANTO ANDRE,SP,04597289000129,15,1430155.17
3547809,SANTO ANDRE,SP,04708626000108,2,132.4
3547809,SANTO ANDRE,SP,05380388000117,1,41.4
3547809,SANTO ANDRE,SP,05535945000121,1,478.8
3547809,SANTO ANDRE,SP,05836107000198,1,346.8
3547809,SANTO ANDRE,SP,05914294000180,3,374.25
3547809,SANTO ANDRE,SP,05926627000191,2,385800.0
3547809,SANTO ANDRE,SP,05980767000148,1,1220.0
3547809,SANTO ANDRE,SP,06124501000166,1,23148.0
3547809,SANTO ANDRE,SP,06137445000102,1,4350.0
3547809,SANTO ANDRE,SP,06299831000192,1,186.0
3547809,SANTO ANDRE,SP,06698091000167,1,38.13
3547809,SANTO ANDRE,SP,06698091000590,5,4371.45
3547809,SANTO ANDRE,SP,06895143000195,1,2962.8
3547809,SANTO ANDRE,SP,06934847000120,5,3604.0
3547809,SANTO ANDRE,SP,07065674000113,1,11.25
3547809,SANTO ANDRE,SP,07172732000108,1,822.0
3547809,SANTO ANDRE,SP,07274445000109,1,948.0
3547809,SANTO ANDRE,SP,07307857000106,1,356.96
3547809,SANTO ANDRE,SP,07496162000101,4,1344.01
3547809,SANTO ANDRE,SP,07927430000100,5,8999.97
3547809,SANTO ANDRE,SP,07928046000114,1,4499.78
3547809,SANTO ANDRE,SP,07963760000143,10,3917.6200000000003
3547809,SANTO ANDRE,SP,07966913000106,2,8430.0
3547809,SANTO ANDRE,SP,07994941000137,3,3385.14
3547809,SANTO ANDRE,SP,07995506000127,15,449965.0
3547809,SANTO ANDRE,SP,08031292000131,3,9e3
3547809,SANTO ANDRE,SP,08031655000139,1,4500.0
3547809,SANTO ANDRE,SP,08044440000152,1,4499.99
3547809,SANTO ANDRE,SP,08044512000161,1,4500.0
3547809,SANTO ANDRE,SP,08066793000153,3,4348.59
3547809,SANTO ANDRE,SP,08098967000160,2,4495.65
3547809,SANTO ANDRE,SP,08101036000173,7,8999.89
3547809,SANTO ANDRE,SP,08154596000196,7,8999.08
3547809,SANTO ANDRE,SP,08180484000100,1,4500.0
3547809,SANTO ANDRE,SP,08189587000130,1,128.64
3547809,SANTO ANDRE,SP,08198671000110,11,12499.47
3547809,SANTO ANDRE,SP,08212263000176,5,339.86
3547809,SANTO ANDRE,SP,08213008000148,1,4499.5
3547809,SANTO ANDRE,SP,08213385000187,4,3757.2
3547809,SANTO ANDRE,SP,08237053000132,1,4498.2
3547809,SANTO ANDRE,SP,08269504000113,1,4499.2
3547809,SANTO ANDRE,SP,08313332000138,1,2968.12
3547809,SANTO ANDRE,SP,08314584000262,11,4499.88
3547809,SANTO ANDRE,SP,08328800000148,12,8999.97
3547809,SANTO ANDRE,SP,08338854000275,8,8972.8
3547809,SANTO ANDRE,SP,08348033000139,9,6116.4800000000005
3547809,SANTO ANDRE,SP,08376179000198,13,8996.62
3547809,SANTO ANDRE,SP,08395107000198,3,8994.949999999999
3547809,SANTO ANDRE,SP,08454061000130,1,4500.0
3547809,SANTO ANDRE,SP,08463919000123,1,4500.0
3547809,SANTO ANDRE,SP,08479256000216,12,13409.59
3547809,SANTO ANDRE,SP,08486966000192,2,4499.18
3547809,SANTO ANDRE,SP,08501578000133,3,4499.4400000000005
3547809,SANTO ANDRE,SP,08501770000200,5,8999.04
3547809,SANTO ANDRE,SP,08511539000117,6,8213.68
3547809,SANTO ANDRE,SP,08528442000117,1,1486.8
3547809,SANTO ANDRE,SP,08532832000160,2,4499.9
3547809,SANTO ANDRE,SP,08535912000170,2,8980.0
3547809,SANTO ANDRE,SP,08549086000118,1,4500.0
3547809,SANTO ANDRE,SP,08551584000103,1,3499.99
3547809,SANTO ANDRE,SP,08559302000297,2,8998.4
3547809,SANTO ANDRE,SP,08565156000202,1,4500.0
3547809,SANTO ANDRE,SP,08589559000100,4,8996.97
3547809,SANTO ANDRE,SP,08591517000295,2,4500.0
3547809,SANTO ANDRE,SP,08594477000154,1,4500.0
3547809,SANTO ANDRE,SP,08622483000178,1,4499.3
3547809,SANTO ANDRE,SP,08657395000292,6,5177.24
3547809,SANTO ANDRE,SP,08677740000250,2,8997.0
3547809,SANTO ANDRE,SP,08682504000140,3,4500.0
3547809,SANTO ANDRE,SP,08697234000141,9,54553.5
3547809,SANTO ANDRE,SP,08728682000165,1,4499.2
3547809,SANTO ANDRE,SP,08730867000104,5,8999.93
3547809,SANTO ANDRE,SP,08738566000127,4,3476.66
3547809,SANTO ANDRE,SP,08757332000127,1,4499.2
3547809,SANTO ANDRE,SP,08767385000129,2,1720.0
3547809,SANTO ANDRE,SP,08778641000183,1,4500.0
3547809,SANTO ANDRE,SP,08822938000107,1,4500.0
3547809,SANTO ANDRE,SP,08877634000139,1,83.22
3547809,SANTO ANDRE,SP,08915369000136,13,3916.8
3547809,SANTO ANDRE,SP,09080715000176,1,4499.73
3547809,SANTO ANDRE,SP,09093047000111,1,7780.0
3547809,SANTO ANDRE,SP,09104230000175,3,4499.65
3547809,SANTO ANDRE,SP,09114415000160,9,3541.17
3547809,SANTO ANDRE,SP,09127785000132,8,24757.0
3547809,SANTO ANDRE,SP,09132765000150,2,4120.85
3547809,SANTO ANDRE,SP,09155495000100,1,4480.0
3547809,SANTO ANDRE,SP,09165615000142,3,3403.17
3547809,SANTO ANDRE,SP,09165619000120,9,4499.75
3547809,SANTO ANDRE,SP,09209605000161,1,4499.88
3547809,SANTO ANDRE,SP,09209733000105,2,9e3
3547809,SANTO ANDRE,SP,09221101000167,9,4500.0
3547809,SANTO ANDRE,SP,09273262000102,5,8998.0
3547809,SANTO ANDRE,SP,09309751000169,2,4499.7
3547809,SANTO ANDRE,SP,09321413000142,1,4500.0
3547809,SANTO ANDRE,SP,09345860000131,1,4500.0
3547809,SANTO ANDRE,SP,09357957000164,4,8984.99
3547809,SANTO ANDRE,SP,09390688000138,6,4500.0
3547809,SANTO ANDRE,SP,09415708000188,1,4499.2
3547809,SANTO ANDRE,SP,09479497000147,1,4500.0
3547809,SANTO ANDRE,SP,09577228000113,2,8225.0
3547809,SANTO ANDRE,SP,09603777000115,1,4499.2
3547809,SANTO ANDRE,SP,09608995000142,1,4499.8
3547809,SANTO ANDRE,SP,09635131000110,1,240.0
3547809,SANTO ANDRE,SP,09635854000119,1,1584.52
3547809,SANTO ANDRE,SP,10156732000129,3,3733.57
3547809,SANTO ANDRE,SP,10284501000109,2,4301.48
3547809,SANTO ANDRE,SP,10334723000180,24,551504.33
3547809,SANTO ANDRE,SP,10350030000181,2,4499.55
3547809,SANTO ANDRE,SP,10351214000166,3,12500.0
3547809,SANTO ANDRE,SP,10354733000188,2,4615.09
3547809,SANTO ANDRE,SP,10365080000132,1,4499.2
3547809,SANTO ANDRE,SP,10413590000138,7,12490.97
3547809,SANTO ANDRE,SP,10413608000100,3,4105.4800000000005
3547809,SANTO ANDRE,SP,10424655000140,4,1061.1
3547809,SANTO ANDRE,SP,10425519000175,12,4500.0
3547809,SANTO ANDRE,SP,10425885000124,1,2199.0
3547809,SANTO ANDRE,SP,10468383000180,2,4499.5
3547809,SANTO ANDRE,SP,10480433000145,2,3337.0
3547809,SANTO ANDRE,SP,10482778000138,1,172.8
3547809,SANTO ANDRE,SP,10517409000133,3,4499.59
3547809,SANTO ANDRE,SP,10576667000190,1,138.6
3547809,SANTO ANDRE,SP,10577789000100,2,4499.99
3547809,SANTO ANDRE,SP,10603366000109,17,8999.63
3547809,SANTO ANDRE,SP,10608385000128,3,8999.1
3547809,SANTO ANDRE,SP,10624046000135,9,5776.56
3547809,SANTO ANDRE,SP,10624068000103,6,1632.98
3547809,SANTO ANDRE,SP,10635133000198,1,4500.0
3547809,SANTO ANDRE,SP,10635295000126,1,4500.0
3547809,SANTO ANDRE,SP,10654422000134,1,4500.0
3547809,SANTO ANDRE,SP,10681588000140,2,4500.0
3547809,SANTO ANDRE,SP,10703133000188,1,4500.0
3547809,SANTO ANDRE,SP,10714324000145,1,4500.0
3547809,SANTO ANDRE,SP,10749830000170,5,7998.45
3547809,SANTO ANDRE,SP,10777771000143,2,4499.38
3547809,SANTO ANDRE,SP,10786518000156,1,2114.0
3547809,SANTO ANDRE,SP,10799064000158,1,4500.0
3547809,SANTO ANDRE,SP,10824463000121,2,4499.36
3547809,SANTO ANDRE,SP,10842578000149,1,4500.0
3547809,SANTO ANDRE,SP,10849575000137,2,4516.21
3547809,SANTO ANDRE,SP,10860373000196,1,4499.78
3547809,SANTO ANDRE,SP,10892832000113,4,9e3
3547809,SANTO ANDRE,SP,10905430000106,1,4499.3
3547809,SANTO ANDRE,SP,10906909000167,8,4484.1500000000005
3547809,SANTO ANDRE,SP,10915893000159,9,4499.93
3547809,SANTO ANDRE,SP,10982300000177,2,4500.0
3547809,SANTO ANDRE,SP,11066694000186,1,4499.92
3547809,SANTO ANDRE,SP,11121102000181,2,4499.56
3547809,SANTO ANDRE,SP,11122169000130,8,4409.3499999999995
3547809,SANTO ANDRE,SP,11132971000101,4,7087.2
3547809,SANTO ANDRE,SP,11144480000180,3,9e3
3547809,SANTO ANDRE,SP,11155461000150,1,4500.0
3547809,SANTO ANDRE,SP,11157832000132,3,8994.949999999999
3547809,SANTO ANDRE,SP,11198766000149,1,4499.98
3547809,SANTO ANDRE,SP,11230187000136,4,8999.9
3547809,SANTO ANDRE,SP,11303165000159,5,4499.44
3547809,SANTO ANDRE,SP,11342111000100,4,4498.8
3547809,SANTO ANDRE,SP,11349681000114,6,4500.0
3547809,SANTO ANDRE,SP,11356825000160,1,3926.1
3547809,SANTO ANDRE,SP,11384692000135,4,691.2
3547809,SANTO ANDRE,SP,11406284000137,6,34148.52
3547809,SANTO ANDRE,SP,11440838000112,5,12499.85
3547809,SANTO ANDRE,SP,11440853000160,4,8999.880000000001
3547809,SANTO ANDRE,SP,11440855000150,5,12500.0
3547809,SANTO ANDRE,SP,11440879000109,4,12495.0
3547809,SANTO ANDRE,SP,11440883000177,3,8999.75
3547809,SANTO ANDRE,SP,11440885000166,6,12499.75
3547809,SANTO ANDRE,SP,11440887000155,4,12499.99
3547809,SANTO ANDRE,SP,11441736000111,3,8994.810000000001
3547809,SANTO ANDRE,SP,11441752000104,4,12500.0
3547809,SANTO ANDRE,SP,11441758000181,5,12500.0
3547809,SANTO ANDRE,SP,11441768000117,2,8983.4
3547809,SANTO ANDRE,SP,11441816000177,3,9e3
3547809,SANTO ANDRE,SP,11477102000119,3,377.66
3547809,SANTO ANDRE,SP,11483016000119,3,8999.2
3547809,SANTO ANDRE,SP,11552875000112,4,4499.08
3547809,SANTO ANDRE,SP,11577207000140,2,8994.939999999999
3547809,SANTO ANDRE,SP,11577215000196,3,12500.0
3547809,SANTO ANDRE,SP,11601145000164,11,8193.2
3547809,SANTO ANDRE,SP,11608311000154,1,4499.99
3547809,SANTO ANDRE,SP,11615989000164,9,4500.0
3547809,SANTO ANDRE,SP,11689057000166,4,12500.0
3547809,SANTO ANDRE,SP,11713858000110,7,12499.75
3547809,SANTO ANDRE,SP,11713860000199,5,12487.4
3547809,SANTO ANDRE,SP,11715538000107,3,269.01
3547809,SANTO ANDRE,SP,11804877000151,1,1605.0
3547809,SANTO ANDRE,SP,11879469000169,1,4499.6
3547809,SANTO ANDRE,SP,11886621000130,8,4499.9800000000005
3547809,SANTO ANDRE,SP,11941277000135,4,4500.0
3547809,SANTO ANDRE,SP,12070430000169,3,6953.66
3547809,SANTO ANDRE,SP,12106771000147,6,4499.98
3547809,SANTO ANDRE,SP,12111724000191,4,4177.58
3547809,SANTO ANDRE,SP,12139700000140,8,4500.0
3547809,SANTO ANDRE,SP,12220605000177,1,313.36
3547809,SANTO ANDRE,SP,12296938000180,3,4499.2
3547809,SANTO ANDRE,SP,12303431000106,8,4482.27
3547809,SANTO ANDRE,SP,12303438000128,9,8999.69
3547809,SANTO ANDRE,SP,12336153000193,4,12500.0
3547809,SANTO ANDRE,SP,12345052000189,7,4499.97
3547809,SANTO ANDRE,SP,12358906000161,3,4500.0
3547809,SANTO ANDRE,SP,12390432000135,8,3371.79
3547809,SANTO ANDRE,SP,12414633000125,3,4499.01
3547809,SANTO ANDRE,SP,12450355000161,2,37824.0
3547809,SANTO ANDRE,SP,12488131000149,1,1337.0
3547809,SANTO ANDRE,SP,12496586000106,2,4499.7
3547809,SANTO ANDRE,SP,12518962000116,3,4488.12
3547809,SANTO ANDRE,SP,12587636000160,3,37283.26
3547809,SANTO ANDRE,SP,12594256000153,18,7349.93
3547809,SANTO ANDRE,SP,12614783000182,15,7989.04
3547809,SANTO ANDRE,SP,12623950000151,9,8435.66
3547809,SANTO ANDRE,SP,12624310000166,6,12182.71
3547809,SANTO ANDRE,SP,12628096000116,6,8999.5
3547809,SANTO ANDRE,SP,12635999000124,2,8999.99
3547809,SANTO ANDRE,SP,12636005000194,2,8995.3
3547809,SANTO ANDRE,SP,12636008000128,5,12500.0
3547809,SANTO ANDRE,SP,12649197000173,7,8994.11
3547809,SANTO ANDRE,SP,12650119000199,3,8980.0
3547809,SANTO ANDRE,SP,12743519000149,3,8999.98
3547809,SANTO ANDRE,SP,12782006000147,2,4500.0
3547809,SANTO ANDRE,SP,12812641000120,5,4497.4
3547809,SANTO ANDRE,SP,12844231000160,4,4157.87
3547809,SANTO ANDRE,SP,13027343000191,26,3541.12
3547809,SANTO ANDRE,SP,13029062000178,2,666.5
3547809,SANTO ANDRE,SP,13086758000136,12,270480.0
3547809,SANTO ANDRE,SP,13153055000183,3,4499.0
3547809,SANTO ANDRE,SP,13202345000170,2,4499.99
3547809,SANTO ANDRE,SP,13204366000124,5,4500.0
3547809,SANTO ANDRE,SP,13248115000141,2,4499.92
3547809,SANTO ANDRE,SP,13251844000157,1,4236.0
3547809,SANTO ANDRE,SP,13283397000118,3,4499.74
3547809,SANTO ANDRE,SP,13295501000194,12,4499.99
3547809,SANTO ANDRE,SP,13295502000139,4,4279.55
3547809,SANTO ANDRE,SP,13308417000168,12,4500.0
3547809,SANTO ANDRE,SP,13327293000168,4,9e3
3547809,SANTO ANDRE,SP,13328409000183,1,37.23
3547809,SANTO ANDRE,SP,13331364000104,4,7136.2
3547809,SANTO ANDRE,SP,13333759000138,2,4500.0
3547809,SANTO ANDRE,SP,13392381000143,2,4499.84
3547809,SANTO ANDRE,SP,13422119000102,4,8948.9
3547809,SANTO ANDRE,SP,13586491000146,3,9e3
3547809,SANTO ANDRE,SP,13629314000108,12,7348.12
3547809,SANTO ANDRE,SP,13636316000116,9,4499.63
3547809,SANTO ANDRE,SP,13639188000164,2,4500.0
3547809,SANTO ANDRE,SP,13642755000131,18,8989.78
3547809,SANTO ANDRE,SP,13655169000121,2,8998.25
3547809,SANTO ANDRE,SP,13658047000199,2,8837.65
3547809,SANTO ANDRE,SP,13684217000100,2,8999.45
3547809,SANTO ANDRE,SP,13716594000183,13,8169.73
3547809,SANTO ANDRE,SP,13732544000190,11,4500.0
3547809,SANTO ANDRE,SP,13775854000191,3,4499.75
3547809,SANTO ANDRE,SP,13779177000180,5,4482.27
3547809,SANTO ANDRE,SP,13801521000190,1,140.7
3547809,SANTO ANDRE,SP,13888303000134,3,9e3
3547809,SANTO ANDRE,SP,13893766000194,11,8998.65
3547809,SANTO ANDRE,SP,13942830000180,11,8468.62
3547809,SANTO ANDRE,SP,13965612000160,1,4500.0
3547809,SANTO ANDRE,SP,13976820000165,9,8618.95
3547809,SANTO ANDRE,SP,13977805000131,6,4499.99
3547809,SANTO ANDRE,SP,13983284000125,3,4500.0
3547809,SANTO ANDRE,SP,13989366000187,2,4500.0
3547809,SANTO ANDRE,SP,13997533000131,1,3223.04
3547809,SANTO ANDRE,SP,14056526000106,8,3960.17
3547809,SANTO ANDRE,SP,14059082000154,3,4500.0
3547809,SANTO ANDRE,SP,14073705000143,1,3712.8
3547809,SANTO ANDRE,SP,14106438000163,2,8998.4
3547809,SANTO ANDRE,SP,14106517000174,1,4499.99
3547809,SANTO ANDRE,SP,14149594000101,2,4499.7
3547809,SANTO ANDRE,SP,14194795000120,1,4499.55
3547809,SANTO ANDRE,SP,14220074000148,3,4499.74
3547809,SANTO ANDRE,SP,14304969000160,12,3893.08
3547809,SANTO ANDRE,SP,14420013000124,2,8989.6
3547809,SANTO ANDRE,SP,14439403000146,3,9e3
3547809,SANTO ANDRE,SP,14452912000109,2,4500.0
3547809,SANTO ANDRE,SP,14562551000153,7,4499.99
3547809,SANTO ANDRE,SP,14603273000135,2,3790.3
3547809,SANTO ANDRE,SP,14660258000129,1,1363.74
3547809,SANTO ANDRE,SP,14947962000167,2,4500.0
3547809,SANTO ANDRE,SP,15116584000132,4,2890.76
3547809,SANTO ANDRE,SP,15207116000173,1,195.0
3547809,SANTO ANDRE,SP,15516401000176,3,8323.02
3547809,SANTO ANDRE,SP,18856742000189,1,405.0
3547809,SANTO ANDRE,SP,19605577000155,2,5450.0
3547809,SANTO ANDRE,SP,22719411000174,2,6851.93
3547809,SANTO ANDRE,SP,26674747000119,1,10346.0
3547809,SANTO ANDRE,SP,38841433000142,1,316.8
3547809,SANTO ANDRE,SP,46050464000103,1,12800.0
3547809,SANTO ANDRE,SP,46158861000101,1,6788.0
3547809,SANTO ANDRE,SP,46522942000130,26,129103.51
3547809,SANTO ANDRE,SP,50185198000101,9,65069.67
3547809,SANTO ANDRE,SP,50285808000130,1,4390.0
3547809,SANTO ANDRE,SP,50934397000167,22,1590751.29
3547809,SANTO ANDRE,SP,51032589000140,1,367.92
3547809,SANTO ANDRE,SP,56215999001201,3,14865.8
3547809,SANTO ANDRE,SP,57604530000166,38,2517.34
3547809,SANTO ANDRE,SP,58060930000110,6,287697.83999999997
3547809,SANTO ANDRE,SP,58180720000166,1,8180.0
3547809,SANTO ANDRE,SP,59104422000150,1,40522.27
3547809,SANTO ANDRE,SP,59104422005704,1,48400.0
3547809,SANTO ANDRE,SP,59983320000151,1,1725.0
3547809,SANTO ANDRE,SP,61074175000138,1,6e3
3547809,SANTO ANDRE,SP,61457941000143,18,5100.0
3547809,SANTO ANDRE,SP,61695227000193,50,5087.5
3547809,SANTO ANDRE,SP,62326475000120,1,1750.0
3547809,SANTO ANDRE,SP,64088214000144,1,77.04
3547809,SANTO ANDRE,SP,64512197000120,4,4374.719999999999
3547809,SANTO ANDRE,SP,64566292000107,1,13500.0
3547809,SANTO ANDRE,SP,65149197000170,6,14583.03
3547809,SANTO ANDRE,SP,66022526000180,4,5039.0
3547809,SANTO ANDRE,SP,66897216000100,1,5015.0
3547809,SANTO ANDRE,SP,67440461000156,1,345.48
3547809,SANTO ANDRE,SP,67878538000174,1,3936.0
3547809,SANTO ANDRE,SP,68920487000164,1,100.0
3547809,SANTO ANDRE,SP,71635882000100,1,18.84
3547809,SANTO ANDRE,SP,81243735000148,2,8400.96
3547908,SANTO ANTONIO DA ALEGRIA,SP,01587704000175,1,181941.62
3547908,SANTO ANTONIO DA ALEGRIA,SP,02372921000100,1,55e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,02789166000164,4,40100.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,03639965000117,2,16e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,04402850000177,7,29040.68
3547908,SANTO ANTONIO DA ALEGRIA,SP,04946585000198,6,55e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,06107557000102,1,10255.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,06325331000188,1,5656.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,07286709000144,1,8e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,07424316000150,1,15e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,07628659000136,1,17070.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,07836057000174,1,5e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,08766356000142,1,22e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,09722678000152,1,75299.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,10365128000102,9,197133.91
3547908,SANTO ANTONIO DA ALEGRIA,SP,10462669000159,1,28700.0
3547908,SANTO ANTONIO DA ALEGRIA,SP,10532792000107,1,15e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,10572322000169,1,55e3
3547908,SANTO ANTONIO DA ALEGRIA,SP,10993481000137,4,70376.88
3547908,SANTO ANTONIO DA ALEGRIA,SP,12251236000180,14,27011.24
3547908,SANTO ANTONIO DA ALEGRIA,SP,13897002000177,3,10502.07
3547908,SANTO ANTONIO DA ALEGRIA,SP,25674417000160,1,119736.55
3547908,SANTO ANTONIO DA ALEGRIA,SP,42836866000187,1,2282.5
3547908,SANTO ANTONIO DA ALEGRIA,SP,54430467000109,5,27370.25
3547908,SANTO ANTONIO DA ALEGRIA,SP,57936874000172,1,1805.4
3547908,SANTO ANTONIO DA ALEGRIA,SP,67190843000179,4,386359.54000000004
3547908,SANTO ANTONIO DA ALEGRIA,SP,67325118000160,27,637157.36
3547908,SANTO ANTONIO DA ALEGRIA,SP,69047330000139,14,49155.5
3548054,SANTO ANTONIO DO ARACANGUA,SP,00623468000132,3,217773.80000000002
3548054,SANTO ANTONIO DO ARACANGUA,SP,05194160000132,8,665213.7
3548054,SANTO ANTONIO DO ARACANGUA,SP,05844213000113,1,38740.0
3548054,SANTO ANTONIO DO ARACANGUA,SP,07597449000128,3,123494.0
3548054,SANTO ANTONIO DO ARACANGUA,SP,07711453000175,9,284183.26
3548054,SANTO ANTONIO DO ARACANGUA,SP,07866156000107,1,37e3
3548054,SANTO ANTONIO DO ARACANGUA,SP,10558895000138,3,214006.44
3548054,SANTO ANTONIO DO ARACANGUA,SP,13708753000106,6,205795.77
3548054,SANTO ANTONIO DO ARACANGUA,SP,20649395000165,1,1e4
3548054,SANTO ANTONIO DO ARACANGUA,SP,43093160000135,1,264967.31
3548054,SANTO ANTONIO DO ARACANGUA,SP,59387795000185,9,690874.85
3548054,SANTO ANTONIO DO ARACANGUA,SP,71894323000114,1,76600.0
3548054,SANTO ANTONIO DO ARACANGUA,SP,74376401000187,1,16950.0
3548203,SANTO ANTONIO DO PINHAL,SP,00153269000108,1,111950.0
3548203,SANTO ANTONIO DO PINHAL,SP,02719658000183,22,1749312.51
3548203,SANTO ANTONIO DO PINHAL,SP,04721493000100,10,315118.5
3548203,SANTO ANTONIO DO PINHAL,SP,05241887000123,13,549594.04
3548203,SANTO ANTONIO DO PINHAL,SP,05663105000144,1,88500.0
3548203,SANTO ANTONIO DO PINHAL,SP,05743514000150,3,18433.8
3548203,SANTO ANTONIO DO PINHAL,SP,06372233000100,1,4474.7
3548203,SANTO ANTONIO DO PINHAL,SP,12579490000292,1,47352.5
3548203,SANTO ANTONIO DO PINHAL,SP,24846428000118,2,7684.0
3548203,SANTO ANTONIO DO PINHAL,SP,55386445000143,1,194148.77
3548401,SANTOPOLIS DO AGUAPEI,SP,03189580000103,2,138007.0
3548401,SANTOPOLIS DO AGUAPEI,SP,05131028000181,2,55100.0
3548401,SANTOPOLIS DO AGUAPEI,SP,05329125000183,3,233557.35
3548401,SANTOPOLIS DO AGUAPEI,SP,07935680000184,1,22800.0
3548401,SANTOPOLIS DO AGUAPEI,SP,08660210000118,1,18462.0
3548401,SANTOPOLIS DO AGUAPEI,SP,08755932000156,2,138506.91999999998
3548401,SANTOPOLIS DO AGUAPEI,SP,09106400000150,4,248856.15
3548401,SANTOPOLIS DO AGUAPEI,SP,09422141000177,1,6e4
3548401,SANTOPOLIS DO AGUAPEI,SP,09520843000193,1,55e3
