cidade,UF,gini_valor_convenio,gini_valor_fornecedor,coef
IGUARACU,PR,0.22725170729611444,0.6543575751999,2.879439644197068
IGUATU,PR,0.20935912146296465,0.4647700901605565,2.2199658028407123
IMBITUVA,PR,0.19830361445904776,0.7766929713096409,3.916685903221587
INACIO MARTINS,PR,0.29682219499567086,0.6248227524119181,2.105040535870409
IPORA,PR,0.2396819154020866,0.6039080927701521,2.5196231086398213
IRATI,PR,0.30528699994574104,0.7803282780349878,2.556048171634155
ITAPEJARA D'OESTE,PR,0.20502186688205537,0.658442418733399,3.211571666705126
IVAIPORA,PR,0.33850230524739366,0.6694033629179827,1.9775444732311374
JACAREZINHO,PR,0.3663595485387243,0.6898257520349489,1.882920084344503
JAGUAPITA,PR,0.2834167422570366,0.7519893390338817,2.653298930208882
JAGUARIAIVA,PR,0.25070031900450207,0.6288763641957651,2.5084785160742924
JANIOPOLIS,PR,0.16307442144251683,0.5402441063042782,3.312868453098958
JAPURA,PR,0.17393225037546411,0.5500132187058784,3.162226772312643
JARDIM ALEGRE,PR,0.2722487862330141,0.4887662002314923,1.7952924859439554
JESUITAS,PR,0.22170307498433672,0.4385910141703193,1.9782811501432973
JURANDA,PR,0.19924182691679615,0.5170777415831331,2.595226863679914
JUSSARA,PR,0.23885012874835265,0.5050151818997954,2.1143600991392746
KALORE,PR,0.2559757521124957,0.5235582996960173,2.0453433396532223
LAPA,PR,0.2818233523265139,0.8842515475386628,3.137609215982179
LARANJAL,PR,0.20183065130661415,0.2859098346831188,1.416582827396095
LARANJEIRAS DO SUL,PR,0.27291105428177875,0.6351167441705066,2.3271931796311667
LINDOESTE,PR,0.17091449194950137,0.49012754933971214,2.8676769520780363
LOANDA,PR,0.21066450261434033,0.5010101745287692,2.3782372839811527
LONDRINA,PR,0.4262068064661424,0.8607735805376855,2.0196148148705477
LUIZIANA,PR,0.16288841450987235,0.7180959651036694,4.408514671005942
MAMBORE,PR,0.18696640882744164,0.2538760649815188,1.3578699327526296
MANDAGUARI,PR,0.21736289393555053,0.5130799358901665,2.3604761907627987
MANFRINOPOLIS,PR,0.20987607361784644,0.6189298539426824,2.9490253141940466
MANGUEIRINHA,PR,0.19776700836012084,0.48845974943223514,2.4698747960164402
MANOEL RIBAS,PR,0.33496016790701066,0.6488481919580131,1.9370905980025122
MARECHAL CANDIDO RONDON,PR,0.3698855203908771,0.7468291095944322,2.0190817656371607
MARIA HELENA,PR,0.2453638921036756,0.49713529983206994,2.0261143380543185
MARIALVA,PR,0.2792933844958263,0.5099240904531701,1.82576501542875
MARILENA,PR,0.14526586975573386,0.515122224872183,3.54606505807845
MARILUZ,PR,0.24443305092969458,0.5758610462966103,2.3559049977338913
MARINGA,PR,0.43328767292741865,0.8393253165225261,1.937108690057573
MARIOPOLIS,PR,0.2610966991135877,0.5097175587330378,1.9522175518246976
MARIPA,PR,0.2673144059936621,0.7328764069611116,2.741627052372508
MARMELEIRO,PR,0.21531611235129144,0.8271267426492375,3.841453078531196
MARQUINHO,PR,0.3136627237169174,0.6189384320756774,1.9732610389313374
MATELANDIA,PR,0.2641795655483916,0.806001079464477,3.0509592132584387
MATINHOS,PR,0.28232770588038303,0.6563127456067339,2.3246487395211624
MATO RICO,PR,0.2107923840112731,0.34115871394876596,1.618458444544756
MEDIANEIRA,PR,0.26662617153233903,0.7411964497729078,2.779908834579685
MERCEDES,PR,0.22311285379988055,0.599138406499625,2.6853603290692423
MISSAL,PR,0.2527433979103755,0.6196219837948416,2.4515852398825615
MOREIRA SALES,PR,0.147388016415972,0.5570592054563912,3.7795420482775723
MUNHOZ DE MELO,PR,0.2273325633256844,0.7326184192980547,3.222672584078861
NOVA AURORA,PR,0.2010237475937755,0.5829827949416542,2.9000692799725005
NOVA ESPERANCA,PR,0.25973786756876915,0.6199000156940757,2.38663704101578
NOVA ESPERANCA DO SUDOESTE,PR,0.19903475727743913,0.5842160120220035,2.9352461852059903
NOVA LARANJEIRAS,PR,0.30746119087484036,0.6142508770037978,1.9978159690854893
NOVA LONDRINA,PR,0.2231641453510722,0.359967422138586,1.6130163811588139
NOVA OLIMPIA,PR,0.26719805723126067,0.49025732668923405,1.8348087249186658
NOVA PRATA DO IGUACU,PR,0.28052735329113254,0.6061213598326729,2.160649764529869
NOVA SANTA ROSA,PR,0.1899556585943487,0.5248692268239457,2.7631144589633236
NOVA TEBAS,PR,0.244351957221423,0.5154345208601869,2.109393870715423
NOVO ITACOLOMI,PR,0.196420413067651,0.5424267371510965,2.7615599044905488
OURO VERDE DO OESTE,PR,0.28463160981358104,0.6407240319006093,2.2510642170778232
PAICANDU,PR,0.29873769129914773,0.5081487724220777,1.7009864748309627
PALMAS,PR,0.3394229377907707,0.5454851379688996,1.6070956828060663
PALMEIRA,PR,0.3690129341584516,0.704081770206811,1.9080137985203607
PALMITAL,PR,0.29445529456242614,0.45913517244975965,1.5592695425363474
PALOTINA,PR,0.16771271223794493,0.6128196654608713,3.653984586400488
PARAISO DO NORTE,PR,0.18278841073770025,0.5709300484093045,3.1234477399586567
PARANACITY,PR,0.17159807458701115,0.45204184808167946,2.634306061822771
PARANAVAI,PR,0.3329911757987718,0.744716007546173,2.236443670796275
PATO BRANCO,PR,0.35148835387695243,0.861633844786664,2.451386611484434
PEROBAL,PR,0.20854512427498584,0.6643197285865399,3.1854963327292825
PEROLA,PR,0.22986052083980013,0.635226773906731,2.763531430216537
PEROLA D'OESTE,PR,0.2153011912206173,0.5314762111377229,2.4685242479365743
PIEN,PR,0.17963159609270818,0.6945750856899235,3.866664332991019
PINHAIS,PR,0.42918738056506633,0.7373831974822256,1.7180915163707513
PINHAL DE SAO BENTO,PR,0.24597865256404994,0.48832539804719133,1.985234868786173
PINHALAO,PR,0.37394371723019093,0.6523299454808016,1.7444602367239204
PINHAO,PR,0.2392433971646888,0.468944876664144,1.9601162758165267
PITANGA,PR,0.3516516316000651,0.6338835483317187,1.802589527162033
PLANALTO,PR,0.23923787929463902,0.7015363724346435,2.9323799997852764
PONTA GROSSA,PR,0.39871031868194873,0.8452727613521205,2.120017270048119
PRANCHITA,PR,0.2135699737544403,0.6768138533367454,3.1690496629218874
PRIMEIRO DE MAIO,PR,0.2498394344941235,0.5047333309306583,2.020230841270697
PRUDENTOPOLIS,PR,0.26928771605470025,0.7344600961108054,2.7274177480922113
QUATIGUA,PR,0.2569478507732823,0.4627380410700961,1.8009025554309561
QUATRO PONTES,PR,0.12795594880899808,0.510905641688991,3.992824455951072
QUEDAS DO IGUACU,PR,0.2280114499616488,0.7438844715212838,3.2624873516062642
QUERENCIA DO NORTE,PR,0.17781039586354908,0.5553634132102188,3.1233461379637344
QUITANDINHA,PR,0.2910661968957067,0.5563828198393286,1.9115336159722072
RAMILANDIA,PR,0.14977870661671888,0.4283437164224728,2.8598438729918865
REALEZA,PR,0.1573544575436321,0.4354475892473735,2.767303805973404
REBOUCAS,PR,0.17758511078014205,0.5095583130872732,2.8693752018328165
RENASCENCA,PR,0.226128406839198,0.6820619019682996,3.0162592639381223
RESERVA,PR,0.22513322101962308,0.5887463806411759,2.6151021958232437
RESERVA DO IGUACU,PR,0.3550721482717778,0.535504421002245,1.5081566481873467
RIBEIRAO CLARO,PR,0.30442326606108017,0.7005613949566412,2.30127415693674
RIO AZUL,PR,0.19000509275254895,0.6246753210896276,3.287676725082136
RIO BONITO DO IGUACU,PR,0.22811332978918308,0.5997621654754033,2.6292289276987417
RIO NEGRO,PR,0.2048748128810738,0.6705302370283444,3.2728778496436033
ROLANDIA,PR,0.255895138560589,0.6942957612642529,2.7132041865651253
RONCADOR,PR,0.2826398076573766,0.5811284011151345,2.0560741458598555
RONDON,PR,0.19669824220500365,0.5202481612450893,2.6449049844729884
SABAUDIA,PR,0.1547444564425171,0.6498315080188566,4.199384733761041
SALGADO FILHO,PR,0.28092158073045503,0.6495208275839488,2.31210726457917
SALTO DO LONTRA,PR,0.2258484752308263,0.6432997814069168,2.84836893740123
SANTA CRUZ DE MONTE CASTELO,PR,0.16579792522497883,0.5683978709891346,3.4282568386658
SANTA HELENA,PR,0.21935395738855146,0.6241875789736389,2.845572454696988
SANTA ISABEL DO IVAI,PR,0.1720128465629065,0.36828140122869835,2.1410110267201166
SANTA IZABEL DO OESTE,PR,0.22585559527848087,0.5792567982815946,2.5647219302553412
SANTA LUCIA,PR,0.12157721922922304,0.39438164361376726,3.2438778096264542
SANTA MARIA DO OESTE,PR,0.24848976545031265,0.49434500211078136,1.9893978378342076
SANTA MARIANA,PR,0.28285148460375176,0.34225274939968475,1.2100086724987447
SANTA TEREZA DO OESTE,PR,0.1591220689960906,0.3919133436618969,2.4629728995763975
SANTA TEREZINHA DE ITAIPU,PR,0.19525991457294012,0.606939075487098,3.1083649545507384
SANTANA DO ITARARE,PR,0.17610925318450787,0.38598091625491815,2.1917128672990844
SANTO ANTONIO DA PLATINA,PR,0.23642985170142783,0.5022524615507695,2.1243191497875324
SANTO ANTONIO DO SUDOESTE,PR,0.2906956697806802,0.7340239852756554,2.525059922046486
SANTO INACIO,PR,0.14848673728708262,0.37194801515696607,2.504924156545011
SAO CARLOS DO IVAI,PR,0.20212261335694404,0.5555729280605042,2.7486925823553188
SAO JOAO,PR,0.2539869798552328,0.6090000431421743,2.397760875338143
SAO JOAO DO IVAI,PR,0.2641764321361286,0.6695642880609491,2.534534525456557
SAO JORGE D'OESTE,PR,0.18539060546548924,0.4664549186319107,2.5160655657858673
SAO JORGE DO IVAI,PR,0.3079385937185326,0.7248778178748077,2.3539687218854195
SAO JORGE DO PATROCINIO,PR,0.2392995770976709,0.6740872718364188,2.8169179403158235
SAO JOSE DA BOA VISTA,PR,0.20298973616291782,0.4402814934289685,2.1689840173771264
SAO JOSE DOS PINHAIS,PR,0.3336083004727639,0.8322261872619698,2.4946207455947684
SAO MATEUS DO SUL,PR,0.35504553141150774,0.5830087484595188,1.642067557199573
SAO MIGUEL DO IGUACU,PR,0.2461956706637478,0.7038194219771694,2.8587806604383417
SAO PEDRO DO IGUACU,PR,0.16172888093663396,0.5322638412991028,3.2910871466899345
SAO TOME,PR,0.27764075972201585,0.511323632229884,1.8416735091124228
SAPOPEMA,PR,0.1920643471077832,0.5224588373116035,2.7202281171862084
SAUDADE DO IGUACU,PR,0.1677673191780058,0.5405153186412339,3.221815317128195
SERRANOPOLIS DO IGUACU,PR,0.2346646026083432,0.6095477240663247,2.597527353043799
SERTANOPOLIS,PR,0.29214092286103455,0.5778360856897731,1.9779361276428837
SIQUEIRA CAMPOS,PR,0.23051748054776056,0.5758098273450276,2.4979009226405564
TAMARANA,PR,0.22713491745369652,0.34139294956872,1.503040366474327
TAPIRA,PR,0.21970472563433852,0.6883201842563982,3.132932995724412
TEIXEIRA SOARES,PR,0.21054800344068791,0.6141624422512022,2.9169711049965565
TERRA BOA,PR,0.25967795658216897,0.7427981822003762,2.860459131675796
TERRA RICA,PR,0.22509747826002702,0.5838891548245693,2.5939391206776428
TERRA ROXA,PR,0.2225713446230353,0.4298233486204506,1.9311711008819843
TIBAGI,PR,0.2346927930984637,0.6072560295124938,2.587450690306131
TOLEDO,PR,0.38991163792075945,0.858301391294142,2.2012715390366777
TOMAZINA,PR,0.2802728344112153,0.4875086697123301,1.7394074981846406
TRES BARRAS DO PARANA,PR,0.17447504767630928,0.5901026301310801,3.382160589666977
TUNEIRAS DO OESTE,PR,0.32205339540373457,0.44985287123349993,1.3968269785497918
TUPASSI,PR,0.1677404601741408,0.5353021570230325,3.1912524650719645
TURVO,PR,0.17837475646841972,0.6813370108213364,3.8196941333566072
UBIRATA,PR,0.25811315661549017,0.6104844437433465,2.365181425651936
UMUARAMA,PR,0.40753353807323567,0.835140744384554,2.0492564816456293
UNIAO DA VITORIA,PR,0.3666224838584369,0.4635515078151733,1.2643837413805843
VENTANIA,PR,0.13755441394300005,0.38190095406188185,2.7763627724816913
VERA CRUZ DO OESTE,PR,0.24955698386676461,0.6379350610201433,2.5562701196963054
VERE,PR,0.24618484767151294,0.5522581395872441,2.2432661669093785
VITORINO,PR,0.17855255844292905,0.3103105189869595,1.7379225573300556
WENCESLAU BRAZ,PR,0.29991314304224126,0.5199523137406512,1.7336763186380884
XAMBRE,PR,0.1929925013866396,0.5481725120292005,2.8403824402016333
ANGRA DOS REIS,RJ,0.5174749283876718,0.7911912464381525,1.5289460474989875
APERIBE,RJ,0.3034215714241686,0.5087285616779713,1.6766394007194483
BARRA MANSA,RJ,0.46406896934922415,0.7879261346426549,1.6978642975150526
BOM JARDIM,RJ,0.2571787002990278,0.6491410461590643,2.5240855693115045
CACHOEIRAS DE MACACU,RJ,0.32978423483799624,0.7332953551418235,2.2235609761699155
CANTAGALO,RJ,0.23545104231630898,0.6587021131199702,2.797618165712167
CARDOSO MOREIRA,RJ,0.22205324700074947,0.5715534012216046,2.57394750557138
CARMO,RJ,0.3205635541833374,0.5770358229388548,1.800066836696087
DUAS BARRAS,RJ,0.29204786716231546,0.5948205394602737,2.036722764798286
IGUABA GRANDE,RJ,0.2889790985993028,0.4447802321991068,1.5391432610696774
ITABORAI,RJ,0.4268781416573155,0.6787846833944489,1.5901134706947728
ITAPERUNA,RJ,0.25373680664539267,0.49615072506293423,1.9553754601961422
MACUCO,RJ,0.23019379342170598,0.6342314403609084,2.7552065194000313
MARICA,RJ,0.4481677222845031,0.7566029088417179,1.6882137450349801
MENDES,RJ,0.27224250652749715,0.7796777618836708,2.8639089899244716
NATIVIDADE,RJ,0.27691183631977,0.7758761106818293,2.801888575777127
NILOPOLIS,RJ,0.32454202144442057,0.6738568732253585,2.0763316572265813
NITEROI,RJ,0.43204686910142387,0.754644797545009,1.7466734549298508
NOVA FRIBURGO,RJ,0.34119059859153644,0.45164338621221134,1.3237275237847506
PETROPOLIS,RJ,0.38822484298541315,0.7681826239788379,1.9787054792052576
PORCIUNCULA,RJ,0.34643920671907447,0.593630266932335,1.713519299834058
QUEIMADOS,RJ,0.32395391817757435,0.32312421397855795,0.9974388202998625
RESENDE,RJ,0.44298785257055595,0.8404315644829747,1.8971887369058653
RIO BONITO,RJ,0.42720934128646126,0.5547926999990431,1.2986436540183985
RIO DE JANEIRO,RJ,0.5749789077117828,0.8837651019321004,1.5370391680091011
SANTO ANTONIO DE PADUA,RJ,0.35651146568606196,0.4778597863084699,1.3403770489930478
SAO FRANCISCO DE ITABAPOANA,RJ,0.28888901819364055,0.5687427321454313,1.968723960854083
SAO JOAO DE MERITI,RJ,0.3868267299916699,0.6476940823686594,1.6743777824831474
SAO PEDRO DA ALDEIA,RJ,0.3003921975696979,0.5319915642666406,1.7709899543685927
SAPUCAIA,RJ,0.3414791873549605,0.5358367384472835,1.569163680509443
SILVA JARDIM,RJ,0.37138726847213466,0.6802265693124689,1.8315828975798794
SUMIDOURO,RJ,0.3802154682511274,0.37946482376692403,0.9980257392271386
TANGUA,RJ,0.38365276616018296,0.6530350653793606,1.70215132791902
TRES RIOS,RJ,0.3521229508305779,0.7791659361764602,2.212766689415118
VALENCA,RJ,0.39785222483351834,0.7320831657208302,1.840088153402111
VASSOURAS,RJ,0.37135123936545344,0.6946582913161734,1.8706233282085472
VOLTA REDONDA,RJ,0.3427559627320358,0.7982947257790993,2.3290469388659494
ACARI,RN,0.1891118024232732,0.5844732873274247,3.0906230062745994
ACU,RN,0.3940882818752076,0.7591667162050886,1.9263874393643785
AFONSO BEZERRA,RN,0.31364454847864254,0.4169630376694877,1.3294126733335543
AGUA NOVA,RN,0.2849466794988631,0.4893313719517185,1.7172734660825233
APODI,RN,0.2248445024292196,0.4343410991570229,1.931739911202642
AREIA BRANCA,RN,0.39326490512931356,0.42864588694125594,1.0899673002865802
BOM JESUS,RN,0.16298140918534498,0.3243109528988084,1.9898647000284369
CAICO,RN,0.18849059709658444,0.40340109195692664,2.140165600675666
CERRO CORA,RN,0.21084870099740316,0.5393484184949591,2.557987864964849
CURRAIS NOVOS,RN,0.3193139082396539,0.5918438284731038,1.8534859058782642
DOUTOR SEVERIANO,RN,0.2524948985420532,0.39918466738372604,1.5809613171936683
ENCANTO,RN,0.25013236955302,0.6466265024718996,2.5851372360458753
FRUTUOSO GOMES,RN,0.17961600604770744,0.3779913125019405,2.104441139847765
IPANGUACU,RN,0.2704342019649535,0.644129424892445,2.3818341770835625
JACANA,RN,0.17341705234661653,0.28571595792655735,1.6475655309576125
JARDIM DE PIRANHAS,RN,0.202201911000508,0.567804595319509,2.8081069684751028
JARDIM DO SERIDO,RN,0.19031993972225347,0.47474695480953466,2.4944677657126437
JUCURUTU,RN,0.2698701611102985,0.48501972145121464,1.7972336009870409
LAJES,RN,0.17411829382430932,0.3899745317144261,2.239710274831445
LUCRECIA,RN,0.1765584240335092,0.2667163550975431,1.5106407783008007
MAJOR SALES,RN,0.31016411530826593,0.7180798627145593,2.315160997915165
MARTINS,RN,0.23071201265664731,0.5585674361663698,2.4210591799467633
MAXARANGUAPE,RN,0.1767299871201775,0.36813485972698246,2.0830356281113085
MESSIAS TARGINO,RN,0.0953438226741401,0.2500403055125813,2.6225118576077313
MONTE ALEGRE,RN,0.3340172145963223,0.28281555464559416,0.8467095176139108
NATAL,RN,0.6277713709972446,0.9098787801836306,1.449379220237847
NISIA FLORESTA,RN,0.3038053666929419,0.41518976360931314,1.3666307745937492
OLHO-D'AGUA DO BORGES,RN,0.35795234782276,0.44267498461313926,1.23668691462901
OURO BRANCO,RN,0.10315195854038484,0.619586329812227,6.0065396583784105
PARELHAS,RN,0.22347647665247816,0.6208981035497669,2.7783599994522366
PAU DOS FERROS,RN,0.3255642301173509,0.3177484773271839,0.9759932078921884
PEDRA GRANDE,RN,0.14534980224127558,0.44758589745501043,3.0793705292562663
PEDRO AVELINO,RN,0.18379198034968436,0.3515588702870378,1.9128085437577775
PORTALEGRE,RN,0.0970520527032881,0.35929063373157866,3.7020405413785338
PORTO DO MANGUE,RN,0.27971118000368245,0.3441658462758155,1.2304329282486473
RIACHO DA CRUZ,RN,0.24496764890023615,0.6255232359730363,2.5534932419904255
RUY BARBOSA,RN,0.32928297970688636,0.6338574549287586,1.9249627037904946
SANTA CRUZ,RN,0.28687318342438317,0.6987163748407785,2.4356280587131036
SAO JOAO DO SABUGI,RN,0.19344508206956013,0.47041331700617217,2.431766742134174
SAO JOSE DO SERIDO,RN,0.20347997906333237,0.4970113409067214,2.4425564775197293
SAO PAULO DO POTENGI,RN,0.2895184536375863,0.4152925957034379,1.4344253034153507
SAO TOME,RN,0.4111879612507423,0.5151671475844619,1.25287507449741
SENADOR GEORGINO AVELINO,RN,0.20930496987458858,0.36638777020042324,1.7504972310019948
SERRA DO MEL,RN,0.21017137804374908,0.2238706726853099,1.0651815426490148
SERRA NEGRA DO NORTE,RN,0.11220426976073306,0.3232713380162964,2.881096581312347
TANGARA,RN,0.21682280829797973,0.4526258892812096,2.087538173839929
TENENTE ANANIAS,RN,0.2579136612772017,0.6654858085282789,2.58026583482534
TIBAU DO SUL,RN,0.33990214169941835,0.44132531954832377,1.2983893462448253
TIMBAUBA DOS BATISTAS,RN,0.20279284194609382,0.3052447956063733,1.5052049800037477
UPANEMA,RN,0.39300030812089704,0.4651769127268204,1.1836553384678772
VENHA-VER,RN,0.15132178718227873,0.41561473129905036,2.746562402137178
ALTA FLORESTA D'OESTE,RO,0.32225887000517695,0.5263151452499475,1.6332060782112607
ALTO ALEGRE DOS PARECIS,RO,0.2668338056788233,0.5487713034974053,2.0566033681577003
ALTO PARAISO,RO,0.38279082430625877,0.7373185677031739,1.9261657304336761
ALVORADA D'OESTE,RO,0.34928818986087773,0.6813714115229201,1.950742771447016
ARIQUEMES,RO,0.3254584299316239,0.812798264024595,2.497395025826669
BURITIS,RO,0.2662114522098875,0.5709315413941081,2.1446543214225504
CABIXI,RO,0.31591312608559097,0.4869741874725908,1.5414813354119825
CACAULANDIA,RO,0.21885927225633495,0.544977561035509,2.4900821217993174
CACOAL,RO,0.37952503665398574,0.7294634390282795,1.9220429973723545
CAMPO NOVO DE RONDONIA,RO,0.25896994683330377,0.6790585673350602,2.622152012766806
CANDEIAS DO JAMARI,RO,0.48836260234079454,0.7391925885644843,1.513614238726357
CASTANHEIRAS,RO,0.19231114935269478,0.4887185615008671,2.5412908359492308
CEREJEIRAS,RO,0.3614095944107323,0.6616553383867982,1.8307630694354085
CHUPINGUAIA,RO,0.18960771883021854,0.5915502814296834,3.119863922625315
COLORADO DO OESTE,RO,0.29098450710158374,0.610040586202687,2.096471019296294
CORUMBIARA,RO,0.34175209105909854,0.5493758650831504,1.6075274430088209
COSTA MARQUES,RO,0.25957659423042845,0.5328568595795078,2.052792398942125
CUJUBIM,RO,0.27490947748351857,0.4423552656231262,1.6090942723124064
ESPIGAO D'OESTE,RO,0.26949943089930883,0.6135112101931517,2.2764842513614565
GOVERNADOR JORGE TEIXEIRA,RO,0.27463090260891754,0.5252082176988324,1.9124148546631123
ITAPUA DO OESTE,RO,0.2155505129443558,0.7220302903731466,3.3497034199103863
JARU,RO,0.27054331813776056,0.6506186040084208,2.404859260568121
JI-PARANA,RO,0.3777609585419732,0.635583054609965,1.682500640254345
MACHADINHO D'OESTE,RO,0.22546931311430107,0.5949784958347824,2.63884467299175
MINISTRO ANDREAZZA,RO,0.27422743605455846,0.5742898225686686,2.094209940592566
MIRANTE DA SERRA,RO,0.25642589277590044,0.5393468038867977,2.1033242706037947
MONTE NEGRO,RO,0.2902689690597402,0.5237302052391613,1.804292780367344
NOVA BRASILANDIA D'OESTE,RO,0.26731401475478744,0.48942540709515914,1.830900663940568
NOVA MAMORE,RO,0.4210822121492237,0.6641416913798128,1.5772257108416001
NOVA UNIAO,RO,0.20387618689100062,0.39756656916881816,1.950039262708848
NOVO HORIZONTE DO OESTE,RO,0.2653266450836096,0.4760014945145117,1.794020703667038
OURO PRETO DO OESTE,RO,0.3100452859875267,0.613063144906095,1.9773341915308429
PARECIS,RO,0.2297360694897863,0.540348339171361,2.352039626913631
PIMENTA BUENO,RO,0.4562097157021716,0.72882033717638794,1.597555492772945
PORTO VELHO,RO,0.3805739531975272,0.710669957572378,1.867363626967721
PRESIDENTE MEDICI,RO,0.2347365369909884,0.5775135836597682,2.4602628592153897
PRIMAVERA DE RONDONIA,RO,0.19454323203538237,0.4152220282547079,2.1343432198103387
RIO CRESPO,RO,0.22157395078936704,0.39269563059395374,1.772300530793255
ROLIM DE MOURA,RO,0.32391629444516834,0.8076584389752419,2.4934171353085794
SANTA LUZIA D'OESTE,RO,0.26593468167439127,0.56401458285369,2.120876371981695
SAO FELIPE D'OESTE,RO,0.1986337027995182,0.5991271492628698,3.016241155548368
SAO FRANCISCO DO GUAPORE,RO,0.2748774671292793,0.6042984893869141,2.198428615113449
SAO MIGUEL DO GUAPORE,RO,0.27459169227198377,0.5646932877447917,2.0564835122013143
SERINGUEIRAS,RO,0.3284986910263914,0.5630740277209503,1.7140830179920359
TEIXEIROPOLIS,RO,0.28815297598192435,0.4773611535260187,1.6566240619217594
THEOBROMA,RO,0.3197891074223467,0.5199446952687499,1.625898703866911
URUPA,RO,0.24963982934510387,0.6691759732984739,2.6805657376628003
VALE DO ANARI,RO,0.19723441383216178,0.4975163659137123,2.5224622632898024
VALE DO PARAISO,RO,0.24448980814512744,0.5932503490941605,2.4264829425609893
VILHENA,RO,0.32645155937628445,0.818795275667513,2.508167757666394
ALTO ALEGRE,RR,0.3350395902863035,0.507466274960608,1.514645700607978
AMAJARI,RR,0.34842640225216526,0.5031409159193401,1.4440378589771847
BOA VISTA,RR,0.41466688976652577,0.7273297711532392,1.7540097584419032
BONFIM,RR,0.3731686891045318,0.5242211197637827,1.4047832389735628
CARACARAI,RR,0.3591404580433055,0.45111185576122903,1.2560875436284973
CAROEBE,RR,0.40617961016561166,0.6618430836005721,1.6294345334831524
IRACEMA,RR,0.31482691305178356,0.361864039153859,1.1494063059797517
MUCAJAI,RR,0.4161542431773775,0.7357965453410107,1.7680861300923754
RORAINOPOLIS,RR,0.342504979934132,0.4301543736200628,1.255906917624342
SAO LUIZ,RR,0.42858390194433227,0.6304666158250325,1.4710459561472804
AGUA SANTA,RS,0.23850880694543264,0.5305245683030435,2.224339533191409
AGUDO,RS,0.2259105464029334,0.8107029384692517,3.588601556579321
AJURICABA,RS,0.22988830965748264,0.557844691867925,2.426590080631217
ALEGRETE,RS,0.33113719156505184,0.8215150193050293,2.480890217804613
ALEGRIA,RS,0.1500775593572281,0.6511431443741869,4.338710911631215
ALPESTRE,RS,0.2685241397688465,0.5918257120987631,2.203994443882119
ALTO ALEGRE,RS,0.24356405463965247,0.46677541376535325,1.91643801650427
AMETISTA DO SUL,RS,0.26070867050564583,0.6527573679108647,2.503780816513844
ANTA GORDA,RS,0.2247701453478772,0.6804410589911756,3.0272750766702385
ANTONIO PRADO,RS,0.224345650263591,0.6554912040335292,2.9217914555658706
ARATIBA,RS,0.15572505739022935,0.5700747515058726,3.6607772766930493
ARROIO DO MEIO,RS,0.23971693660761062,0.6832617580993192,2.850285706836564
ARROIO DO TIGRE,RS,0.3210047913154508,0.6645850355036993,2.070327463899481
ARVOREZINHA,RS,0.21656932419814812,0.6304725773251256,2.911181348787331
AUREA,RS,0.28355733680948614,0.6866368530542521,2.4215097404289114
BAGE,RS,0.34919151074227006,0.8159446886875692,2.3366681708645505
BARAO,RS,0.22934292514681953,0.43634718686565677,1.90259711123122
BARAO DE COTEGIPE,RS,0.15313873126078725,0.8166113522121317,5.3324939124739466
BARRA DO GUARITA,RS,0.2594030839304553,0.5910589963810837,2.278534963522422
BARRA DO RIO AZUL,RS,0.1954068342592663,0.7104934891115233,3.635970521731285
BARRA FUNDA,RS,0.2634354987494709,0.6086406376610385,2.310397196088824
BARRACAO,RS,0.2680070062838209,0.43557479307495717,1.625236590321378
BARROS CASSAL,RS,0.17312425628017802,0.4071038229642827,2.351512328263468
BENJAMIN CONSTANT DO SUL,RS,0.18901857662368204,0.1739464471452794,0.9202611206388999
BENTO GONCALVES,RS,0.3639930976861754,0.7740013073949186,2.1264175400991827
BOA VISTA DAS MISSOES,RS,0.2601944427478027,0.5216506218422357,2.004849205591425
BOA VISTA DO BURICA,RS,0.28879955790008394,0.4863785170059227,1.6841387173251672
BOM JESUS,RS,0.3082334534549167,0.6654281854998114,2.1588447913137996
BOM PRINCIPIO,RS,0.19660008170358356,0.5230324208878598,2.6603876069412955
BOM RETIRO DO SUL,RS,0.2642331948183032,0.745231059466885,2.8203536651756953
BOQUEIRAO DO LEAO,RS,0.20891052785533093,0.5701738720417198,2.7292730428433036
BOSSOROCA,RS,0.211923904673879,0.3265962178275321,1.5411013605573076
BOZANO,RS,0.11062850627323373,0.45198633433128865,4.085622680423423
BUTIA,RS,0.163780203345969,0.830147430827278,5.0686677258158985
CACAPAVA DO SUL,RS,0.22897547001728746,0.40844840932346793,1.7838085856647894
CACEQUI,RS,0.28550278632251747,0.6203208002890195,2.1727311606278885
CACHOEIRA DO SUL,RS,0.33005134490223753,0.8061738712959219,2.4425710840072887
CACHOEIRINHA,RS,0.4716956332980655,0.8469512148587324,1.79554601541868
CAICARA,RS,0.24696966687174715,0.5773398046824041,2.3376951995575235
CAMAQUA,RS,0.34483918250309653,0.743445732435724,2.1559201220674744
CAMBARA DO SUL,RS,0.17357135171975457,0.4023717752807954,2.3181923243327516
CAMPINAS DO SUL,RS,0.26546987828135205,0.5796948191360745,2.1836557235382408
CAMPOS BORGES,RS,0.18232559735121567,0.18432491672957685,1.010965653794129
CANDELARIA,RS,0.2545448965692856,0.5941651654088176,2.334225409414521
CANDIDO GODOI,RS,0.23959969790390145,0.5751244641703894,2.400355548031868
CANDIOTA,RS,0.3025786795744674,0.7401194666914543,2.4460397134798924
CANELA,RS,0.40429655011604737,0.8289284053297681,2.050297993123702
